id_paquete,peso_kg,distancia_km,tipo_servicio,es_fragil,costo_envio
PKG-5222,12.02,158.6,Estandar,No,39.37
PKG-5223,22.87,,Estandar,No,64.97
PKG-5224,16.22,455.6,Express,No,85.19
PKG-5225,,165.2,Estandar,Si,30.23
PKG-5226,22.9,71.7,Estandar,No,51.99
PKG-5227,17.88,568.9,Estandar,No,84.47
PKG-5228,24.34,636.0,Estandar,No,96.43
PKG-5229,27.28,534.4,Mismo_Dia,No,122.03
PKG-5230,,468.0,Express,No,96.97
PKG-5231,6.31,11.6,Estandar,No,16.2
PKG-5232,24.58,777.7,Estandar,No,106.63
PKG-5233,26.68,150.5,Express,No,76.05
PKG-5234,9.02,,Mismo_Dia,Si,96.8
PKG-5235,13.04,559.8,Estandar,Si,81.09
PKG-5236,16.87,22.5,Estandar,No,40.73
PKG-5237,22.91,730.7,Estandar,No,107.3
PKG-5238,3.29,66.2,Express,No,28.26
PKG-5239,21.02,573.9,Express,No,103.53
PKG-5240,13.81,470.3,Estandar,No,69.63
PKG-5241,18.17,322.9,Estandar,Si,72.01
PKG-5242,2.58,,Express,Si,69.72
PKG-5243,7.13,557.9,Express,No,74.48
PKG-5244,0.75,487.1,Express,No,59.96
PKG-5245,21.78,793.0,Estandar,No,106.52
PKG-5246,25.34,47.3,Express,No,61.49
PKG-5247,1.07,690.7,Mismo_Dia,No,95.53
PKG-5248,16.6,391.0,Express,No,81.21
PKG-5249,26.65,92.6,Estandar,Si,76.16
PKG-5250,17.49,550.7,Estandar,No,82.26
PKG-5251,22.71,383.3,Estandar,No,79.33
PKG-5252,2.82,281.3,Estandar,No,28.38
PKG-5253,2.73,186.3,Estandar,No,22.73
PKG-5254,15.04,618.1,Estandar,No,79.99
PKG-5255,12.92,98.1,Estandar,No,37.32
PKG-5256,11.14,93.7,Estandar,Si,47.0
PKG-5257,27.85,778.1,Estandar,No,117.6
PKG-5258,21.1,768.0,Express,No,115.8
PKG-5259,,231.6,Estandar,No,73.24
PKG-5260,26.52,175.3,Estandar,No,67.78
PKG-5261,13.52,145.5,Estandar,No,43.34
PKG-5262,20.59,605.3,Express,No,99.61
PKG-5263,10.68,325.3,Estandar,No,53.19
PKG-5264,1.63,752.3,Estandar,No,69.78
PKG-5265,0.64,600.8,Express,No,67.4
PKG-5266,5.4,385.0,Estandar,Si,66.13
PKG-5267,11.41,14.4,Express,No,36.04
PKG-5268,6.27,,Express,No,63.74
PKG-5269,19.8,52.9,Estandar,No,47.08
PKG-5270,,777.4,Mismo_Dia,No,142.33
PKG-5271,28.57,616.5,Estandar,No,106.64
PKG-5272,28.21,15.9,Estandar,Si,66.3
PKG-5273,26.12,72.8,Express,No,69.84
PKG-5274,23.44,185.3,Mismo_Dia,No,98.54
PKG-5275,3.06,508.0,Estandar,No,50.58
PKG-5276,1.22,245.1,Estandar,No,22.97
PKG-5277,23.77,291.9,Estandar,Si,79.66
PKG-5278,3.45,790.2,Estandar,No,76.02
PKG-5279,14.6,719.3,Estandar,No,89.28
PKG-5280,9.04,253.1,Express,No,51.65
PKG-5281,23.29,24.3,Estandar,No,52.84
PKG-5282,16.49,661.8,Mismo_Dia,Si,132.19
PKG-5283,1.63,460.8,Estandar,No,44.23
PKG-5284,7.39,,Estandar,No,26.72
PKG-5285,1.8,312.3,Estandar,No,29.55
PKG-5286,20.93,275.7,Mismo_Dia,No,93.52
PKG-5287,4.52,,Express,Si,47.16
PKG-5288,16.68,177.0,Estandar,Si,64.44
PKG-5289,7.84,322.8,Express,No,57.78
PKG-5290,29.38,672.2,Mismo_Dia,No,145.85
PKG-5291,18.91,525.8,Estandar,No,78.06
PKG-5292,17.53,237.4,Express,Si,78.66
PKG-5293,25.52,578.0,Estandar,No,93.39
PKG-5294,18.52,790.1,Estandar,No,101.73
PKG-5295,6.11,,Estandar,No,51.15
PKG-5296,17.79,412.2,Express,No,81.55
PKG-5297,9.82,506.3,Estandar,No,67.57
PKG-5298,12.24,620.0,Estandar,No,70.89
PKG-5299,5.58,796.4,Estandar,Si,93.65
PKG-5300,20.8,192.1,Estandar,No,60.02
PKG-5301,,540.2,Mismo_Dia,No,83.0
PKG-5302,21.25,571.7,Mismo_Dia,No,119.11
PKG-5303,0.77,651.2,Express,No,73.96
PKG-5304,9.3,399.7,Estandar,Si,67.29
PKG-5305,16.57,544.1,Mismo_Dia,No,101.76
PKG-5306,16.7,559.1,Express,No,92.52
PKG-5307,14.36,704.0,Mismo_Dia,No,111.3
PKG-5308,22.45,62.1,Estandar,No,52.48
PKG-5309,2.42,442.5,Express,No,60.04
PKG-5310,26.36,724.4,Express,No,122.18
PKG-5311,11.54,38.1,Express,Si,52.8
PKG-5312,,90.6,Express,No,32.27
PKG-5313,29.21,346.9,Estandar,Si,98.0
PKG-5314,2.21,,Estandar,No,67.81
PKG-5315,14.43,587.9,Express,No,88.86
PKG-5316,11.41,240.2,Express,No,51.56
PKG-5317,10.93,298.7,Mismo_Dia,No,75.23
PKG-5318,,182.8,Estandar,Si,84.35
PKG-5319,15.89,383.6,Express,No,72.78
PKG-5320,,615.1,Estandar,No,84.0
PKG-5321,2.82,,Express,Si,70.62
PKG-5322,12.29,199.7,Express,No,57.9
PKG-5323,2.45,26.0,Estandar,No,13.89
PKG-5324,9.07,668.0,Mismo_Dia,Si,117.75
PKG-5325,20.39,336.3,Mismo_Dia,No,98.97
PKG-5326,21.34,525.3,Express,No,102.22
PKG-5327,20.64,393.2,Estandar,No,78.94
PKG-5328,13.24,359.5,Estandar,Si,68.2
PKG-5329,14.38,470.2,Express,Si,85.31
PKG-5330,27.01,417.2,Estandar,No,87.62
PKG-5331,9.79,622.5,Estandar,No,71.2
PKG-5332,28.97,572.1,Estandar,No,103.3
PKG-5333,2.87,171.9,Mismo_Dia,No,58.97
PKG-5334,19.51,157.8,Mismo_Dia,No,80.65
PKG-5335,24.11,,Estandar,No,85.96
PKG-5336,9.75,,Express,Si,79.02
PKG-5337,,447.2,Estandar,No,92.65
PKG-5338,19.33,157.9,Express,No,63.96
PKG-5339,13.35,783.4,Estandar,No,88.01
PKG-5340,9.23,100.2,Estandar,No,38.17
PKG-5341,8.94,729.4,Mismo_Dia,No,115.61
PKG-5342,12.74,647.7,Estandar,Si,93.78
PKG-5343,7.41,748.0,Estandar,Si,89.87
PKG-5344,19.04,28.5,Express,No,58.82
PKG-5345,14.57,310.8,Express,No,67.29
PKG-5346,19.1,606.1,Estandar,No,88.62
PKG-5347,26.23,606.2,Estandar,Si,116.92
PKG-5348,11.21,167.2,Estandar,No,39.73
PKG-5349,7.26,745.7,Estandar,Si,84.63
PKG-5350,12.7,542.2,Estandar,No,71.29
PKG-5351,20.32,156.4,Express,No,70.15
PKG-5352,23.07,157.3,Estandar,No,60.48
PKG-5353,2.65,765.0,Express,Si,90.28
PKG-5354,15.94,28.8,Express,No,47.6
PKG-5355,15.97,648.3,Express,No,100.14
PKG-5356,23.83,270.5,Express,No,81.5
PKG-5357,10.6,297.8,Mismo_Dia,No,84.78
PKG-5358,15.61,435.9,Express,No,75.41
PKG-5359,13.1,421.5,Estandar,No,62.14
PKG-5360,27.04,447.0,Express,Si,109.33
PKG-5361,27.56,242.5,Mismo_Dia,No,109.65
PKG-5362,20.5,157.3,Estandar,No,57.68
PKG-5363,20.96,,Mismo_Dia,No,127.87
PKG-5364,12.19,174.7,Express,No,50.01
PKG-5365,27.45,92.4,Express,Si,86.33
PKG-5366,7.92,64.9,Express,No,31.53
PKG-5367,5.71,537.4,Estandar,No,59.44
PKG-5368,20.0,187.9,Estandar,No,58.17
PKG-5369,18.44,152.7,Estandar,Si,54.11
PKG-5370,27.53,21.9,Estandar,Si,72.94
PKG-5371,10.52,510.8,Express,No,81.1
PKG-5372,24.33,425.2,Express,No,97.67
PKG-5373,29.48,385.3,Mismo_Dia,Si,127.72
PKG-5374,24.39,619.1,Mismo_Dia,No,124.93
PKG-5375,22.01,140.5,Estandar,Si,67.45
PKG-5376,26.06,165.7,Mismo_Dia,Si,100.6
PKG-5377,20.05,,Estandar,No,43.52
PKG-5378,23.0,390.0,Express,Si,101.97
PKG-5379,2.44,440.9,Mismo_Dia,No,69.57
PKG-5380,13.49,,Estandar,No,62.59
PKG-5381,17.94,258.8,Estandar,No,65.96
PKG-5382,3.39,610.9,Express,No,70.75
PKG-5383,29.14,,Estandar,No,71.68
PKG-5384,13.51,574.7,Estandar,Si,85.98
PKG-5385,,572.8,Express,Si,81.63
PKG-5386,27.32,280.4,Express,No,91.88
PKG-5387,9.22,403.9,Mismo_Dia,No,84.02
PKG-5388,1.22,589.0,Express,No,67.47
PKG-5389,26.18,74.7,Estandar,No,60.16
PKG-5390,1.14,145.5,Estandar,No,21.03
PKG-5391,15.48,12.4,Estandar,No,40.34
PKG-5392,0.59,,Express,No,71.37
PKG-5393,7.47,509.7,Estandar,No,54.04
PKG-5394,17.67,125.3,Express,No,60.31
PKG-5395,23.72,570.9,Mismo_Dia,No,120.01
PKG-5396,22.28,270.5,Estandar,No,64.73
PKG-5397,29.93,735.5,Estandar,No,114.2
PKG-5398,19.26,566.5,Mismo_Dia,No,113.17
PKG-5399,21.44,787.4,Estandar,Si,121.3
PKG-5400,18.81,547.0,Express,No,103.2
PKG-5401,20.14,776.1,Estandar,No,102.37
PKG-5402,15.68,,Estandar,No,45.01
PKG-5403,11.87,241.2,Estandar,No,46.57
PKG-5404,6.27,367.1,Express,Si,66.79
PKG-5405,0.6,100.6,Estandar,No,11.63
PKG-5406,,244.8,Express,No,51.86
PKG-5407,19.14,596.0,Express,No,96.54
PKG-5408,15.29,680.0,Estandar,No,88.8
PKG-5409,25.34,,Express,No,89.32
PKG-5410,,763.0,Estandar,Si,77.23
PKG-5411,13.49,523.4,Estandar,No,77.47
PKG-5412,22.37,205.6,Express,No,75.15
PKG-5413,5.94,525.2,Estandar,No,60.42
PKG-5414,29.16,506.0,Express,No,111.51
PKG-5415,18.7,261.6,Mismo_Dia,No,87.62
PKG-5416,26.69,182.3,Express,No,85.4
PKG-5417,9.44,158.6,Estandar,No,36.51
PKG-5418,16.89,431.0,Estandar,Si,85.48
PKG-5419,18.68,283.4,Estandar,No,60.03
PKG-5420,14.33,530.7,Mismo_Dia,Si,117.38
PKG-5421,22.78,316.1,Estandar,Si,83.12
PKG-5422,6.97,135.5,Express,Si,51.22
PKG-5423,12.78,382.9,Express,Si,78.19
PKG-5424,6.63,,Mismo_Dia,No,73.07
PKG-5425,27.62,636.7,Mismo_Dia,Si,143.18
PKG-5426,4.32,204.7,Estandar,No,24.08
PKG-5427,22.58,635.6,Express,Si,117.46
PKG-5428,6.8,259.3,Estandar,No,30.37
PKG-5429,25.35,377.6,Express,No,99.52
PKG-5430,14.54,11.3,Mismo_Dia,No,63.35
PKG-5431,22.12,314.1,Express,No,78.14
PKG-5432,10.23,740.1,Express,No,96.69
PKG-5433,27.38,768.4,Estandar,No,116.47
PKG-5434,24.57,,Estandar,No,65.28
PKG-5435,27.07,462.4,Estandar,No,86.6
PKG-5436,17.58,797.8,Mismo_Dia,Si,141.71
PKG-5437,10.27,356.8,Express,No,65.69
PKG-5438,14.84,537.5,Estandar,No,72.47
PKG-5439,17.05,51.5,Estandar,Si,52.09
PKG-5440,,444.9,Estandar,Si,72.14
PKG-5441,,778.1,Mismo_Dia,No,134.11
PKG-5442,28.27,462.3,Estandar,No,92.14
PKG-5443,3.45,46.4,Estandar,No,8.95
PKG-5444,22.07,549.9,Express,No,102.43
PKG-5445,4.91,587.7,Express,Si,85.01
PKG-5446,8.89,228.2,Express,No,55.14
PKG-5447,14.89,,Mismo_Dia,No,82.25
PKG-5448,20.1,795.8,Estandar,No,106.45
PKG-5449,13.53,131.4,Mismo_Dia,Si,82.07
PKG-5450,20.8,686.7,Express,Si,120.9
PKG-5451,,703.5,Express,No,103.23
PKG-5452,14.63,375.8,Estandar,Si,71.49
PKG-5453,,156.5,Estandar,No,34.98
PKG-5454,17.27,123.0,Express,No,50.56
PKG-5455,9.92,574.3,Mismo_Dia,Si,113.97
PKG-5456,24.38,586.5,Estandar,No,96.63
PKG-5457,16.55,490.5,Express,No,82.9
PKG-5458,8.85,34.9,Estandar,No,25.75
PKG-5459,28.45,786.6,Mismo_Dia,No,148.93
PKG-5460,2.13,,Express,Si,54.53
PKG-5461,2.36,55.0,Mismo_Dia,Si,60.56
PKG-5462,0.61,190.0,Estandar,No,19.56
PKG-5463,6.72,157.3,Mismo_Dia,No,63.59
PKG-5464,5.95,675.9,Express,No,78.95
PKG-5465,29.82,20.0,Express,No,71.02
PKG-5466,15.8,157.3,Mismo_Dia,No,78.17
PKG-5467,18.68,648.2,Express,No,101.88
PKG-5468,,518.9,Express,No,79.86
PKG-5469,17.71,625.1,Estandar,Si,103.61
PKG-5470,24.4,439.4,Estandar,No,80.86
PKG-5471,14.03,249.4,Mismo_Dia,No,85.69
PKG-5472,0.53,322.5,Express,No,41.01
PKG-5473,25.24,464.9,Estandar,No,90.21
PKG-5474,23.05,237.5,Express,No,78.64
PKG-5475,15.07,485.6,Estandar,Si,81.56
PKG-5476,22.66,273.2,Express,No,79.98
PKG-5477,3.33,153.0,Express,No,35.95
PKG-5478,28.24,729.6,Estandar,No,111.08
PKG-5479,28.32,403.3,Express,Si,111.92
PKG-5480,18.72,161.6,Mismo_Dia,No,82.14
PKG-5481,19.07,799.0,Estandar,No,105.27
PKG-5482,6.95,213.1,Estandar,No,38.25
PKG-5483,16.28,341.1,Estandar,No,64.69
PKG-5484,27.63,698.0,Express,Si,136.68
PKG-5485,27.03,487.3,Express,No,107.84
PKG-5486,29.08,508.6,Estandar,No,97.6
PKG-5487,26.73,775.9,Express,No,126.55
PKG-5488,26.05,,Estandar,No,60.65
PKG-5489,14.87,737.5,Estandar,No,83.31
PKG-5490,19.52,599.6,Estandar,No,87.78
PKG-5491,29.88,514.2,Estandar,Si,114.4
PKG-5492,1.48,58.0,Estandar,No,11.54
PKG-5493,,436.7,Estandar,No,56.33
PKG-5494,,207.1,Mismo_Dia,Si,102.4
PKG-5495,12.01,115.5,Estandar,No,36.19
PKG-5496,9.74,540.6,Estandar,No,65.39
PKG-5497,9.18,460.4,Express,No,69.24
PKG-5498,9.24,683.1,Express,No,94.13
PKG-5499,12.24,583.7,Estandar,No,76.72
PKG-5500,28.53,65.8,Express,Si,89.37
PKG-5501,26.19,779.6,Express,No,136.77
PKG-5502,5.18,334.1,Estandar,No,39.69
PKG-5503,8.6,179.2,Estandar,No,42.17
PKG-5504,,304.4,Estandar,Si,74.62
PKG-5505,18.94,298.9,Express,No,79.55
PKG-5506,8.42,623.2,Estandar,No,69.19
PKG-5507,1.31,336.2,Estandar,No,36.76
PKG-5508,22.37,717.1,Estandar,No,101.57
PKG-5509,24.44,768.9,Estandar,Si,121.71
PKG-5510,24.79,381.2,Estandar,No,80.95
PKG-5511,22.39,175.7,Estandar,No,57.05
PKG-5512,24.49,67.3,Estandar,No,53.7
PKG-5513,23.4,11.6,Estandar,No,45.29
PKG-5514,27.27,159.9,Estandar,No,66.5
PKG-5515,4.17,680.9,Express,Si,90.95
PKG-5516,21.26,56.2,Express,No,59.84
PKG-5517,1.9,155.3,Estandar,No,19.31
PKG-5518,2.71,392.6,Estandar,No,46.97
PKG-5519,,727.2,Estandar,Si,91.93
PKG-5520,22.9,739.3,Mismo_Dia,No,136.35
PKG-5521,29.2,766.8,Express,Si,141.67
PKG-5522,14.52,20.9,Estandar,No,32.12
PKG-5523,,15.1,Express,No,33.45
PKG-5524,27.28,543.1,Estandar,Si,107.51
PKG-5525,18.9,72.4,Estandar,Si,60.45
PKG-5526,6.8,602.1,Estandar,No,62.77
PKG-5527,29.01,269.3,Estandar,Si,89.18
PKG-5528,27.42,134.7,Estandar,No,66.07
PKG-5529,,86.3,Estandar,Si,39.11
PKG-5530,27.61,682.1,Mismo_Dia,No,146.49
PKG-5531,20.21,394.1,Express,No,82.76
PKG-5532,25.79,462.0,Estandar,No,87.3
PKG-5533,,252.9,Estandar,Si,61.48
PKG-5534,28.1,739.6,Estandar,No,112.4
PKG-5535,,200.8,Mismo_Dia,No,83.84
PKG-5536,5.98,721.4,Express,No,88.66
PKG-5537,3.07,570.1,Express,Si,80.92
PKG-5538,23.72,351.0,Estandar,No,79.71
PKG-5539,3.21,325.1,Express,No,49.76
PKG-5540,24.64,242.7,Mismo_Dia,No,97.51
PKG-5541,16.08,683.3,Express,No,99.05
PKG-5542,24.64,335.6,Estandar,No,73.05
PKG-5543,14.03,436.5,Mismo_Dia,No,96.93
PKG-5544,15.59,407.4,Express,No,82.27
PKG-5545,26.87,246.7,Mismo_Dia,No,104.29
PKG-5546,4.31,429.1,Mismo_Dia,Si,87.83
PKG-5547,19.54,527.4,Estandar,No,89.03
PKG-5548,9.64,505.0,Estandar,Si,76.2
PKG-5549,14.94,375.4,Estandar,Si,76.23
PKG-5550,15.62,734.9,Mismo_Dia,Si,135.69
PKG-5551,10.07,678.8,Estandar,No,78.33
PKG-5552,20.93,426.4,Estandar,No,75.93
PKG-5553,5.19,332.6,Estandar,Si,49.98
PKG-5554,23.68,136.8,Mismo_Dia,No,86.45
PKG-5555,9.07,286.2,Express,No,61.09
PKG-5556,15.37,,Estandar,No,73.6
PKG-5557,,646.9,Estandar,No,91.93
PKG-5558,11.17,712.1,Estandar,No,81.56
PKG-5559,13.15,734.9,Express,Si,113.3
PKG-5560,6.42,318.4,Express,No,55.65
PKG-5561,3.57,630.1,Express,No,71.16
PKG-5562,20.65,30.2,Express,No,54.49
PKG-5563,25.85,80.1,Estandar,No,64.05
PKG-5564,5.5,286.8,Express,Si,62.53
PKG-5565,13.46,,Estandar,No,89.89
PKG-5566,27.85,209.0,Express,No,86.27
PKG-5567,18.04,798.8,Estandar,Si,115.61
PKG-5568,10.53,756.5,Estandar,Si,90.29
PKG-5569,27.4,436.7,Express,Si,109.25
PKG-5570,27.08,397.0,Express,No,96.89
PKG-5571,27.37,309.8,Estandar,Si,88.3
PKG-5572,20.95,29.7,Estandar,Si,58.92
PKG-5573,27.28,114.2,Estandar,No,60.38
PKG-5574,13.56,756.0,Mismo_Dia,No,119.81
PKG-5575,16.25,,Express,Si,77.12
PKG-5576,25.29,659.1,Express,Si,128.83
PKG-5577,21.43,205.7,Estandar,Si,82.37
PKG-5578,7.22,536.2,Estandar,Si,73.46
PKG-5579,4.12,183.5,Estandar,No,22.78
PKG-5580,25.35,34.3,Estandar,No,50.77
PKG-5581,1.31,655.4,Estandar,Si,72.54
PKG-5582,6.92,,Estandar,No,67.71
PKG-5583,17.59,24.3,Estandar,No,38.11
PKG-5584,,415.2,Express,Si,81.22
PKG-5585,17.72,511.9,Estandar,No,76.24
PKG-5586,20.68,569.3,Estandar,No,87.44
PKG-5587,22.9,796.5,Estandar,Si,121.38
PKG-5588,12.85,490.3,Express,No,85.59
PKG-5589,23.15,515.1,Express,No,99.12
PKG-5590,18.72,107.5,Express,No,64.41
PKG-5591,27.63,574.7,Mismo_Dia,No,128.99
PKG-5592,5.2,416.1,Express,No,59.66
PKG-5593,26.4,232.0,Mismo_Dia,No,103.97
PKG-5594,13.54,694.3,Estandar,No,83.84
PKG-5595,27.38,627.7,Estandar,Si,116.38
PKG-5596,5.58,213.6,Estandar,No,37.75
PKG-5597,15.43,222.1,Express,No,64.69
PKG-5598,6.66,606.6,Estandar,Si,80.09
PKG-5599,2.38,379.4,Mismo_Dia,No,72.71
PKG-5600,29.67,312.2,Express,No,102.86
PKG-5601,2.09,727.9,Estandar,Si,85.39
PKG-5602,,783.6,Estandar,No,118.49
PKG-5603,1.24,491.4,Express,No,64.57
PKG-5604,12.58,445.8,Estandar,No,63.65
PKG-5605,6.81,378.2,Express,No,56.07
PKG-5606,,715.0,Estandar,No,99.21
PKG-5607,22.15,781.8,Express,Si,128.7
PKG-5608,5.5,92.8,Express,No,44.31
PKG-5609,14.39,484.4,Express,No,83.46
PKG-5610,4.74,349.4,Estandar,No,47.01
PKG-5611,14.55,505.4,Express,No,90.12
PKG-5612,27.45,220.1,Express,No,82.63
PKG-5613,28.93,375.3,Estandar,No,84.81
PKG-5614,22.43,,Estandar,Si,69.53
PKG-5615,22.51,549.2,Express,Si,108.19
PKG-5616,14.52,21.6,Express,Si,55.76
PKG-5617,3.7,217.7,Express,Si,58.74
PKG-5618,9.96,80.9,Express,No,43.95
PKG-5619,25.15,374.6,Estandar,Si,95.34
PKG-5620,20.81,606.7,Mismo_Dia,No,113.49
PKG-5621,3.25,48.0,Estandar,No,14.21
PKG-5622,16.11,29.2,Estandar,No,30.95
PKG-5623,29.32,71.1,Express,No,88.39
PKG-5624,1.62,,Express,No,49.1
PKG-5625,27.59,768.7,Estandar,Si,127.58
PKG-5626,5.01,314.4,Estandar,Si,52.48
PKG-5627,15.76,270.6,Express,Si,79.28
PKG-5628,17.36,603.7,Estandar,Si,100.05
PKG-5629,26.87,,Mismo_Dia,No,140.17
PKG-5630,13.48,85.5,Express,Si,58.4
PKG-5631,6.1,364.7,Estandar,No,47.4
PKG-5632,26.63,636.4,Express,No,115.56
PKG-5633,,576.0,Mismo_Dia,Si,108.1
PKG-5634,3.35,396.2,Mismo_Dia,No,69.24
PKG-5635,2.09,413.9,Express,No,52.13
PKG-5636,1.75,207.8,Express,No,37.52
PKG-5637,14.32,608.5,Estandar,No,79.35
PKG-5638,26.59,126.6,Estandar,No,66.53
PKG-5639,28.94,34.7,Estandar,No,56.69
PKG-5640,,180.0,Estandar,No,50.59
PKG-5641,3.58,94.0,Express,No,33.45
PKG-5642,22.03,483.6,Mismo_Dia,No,112.88
PKG-5643,16.0,628.2,Estandar,No,90.8
PKG-5644,8.74,207.6,Express,Si,63.29
PKG-5645,7.15,384.0,Express,No,61.01
PKG-5646,9.94,37.9,Estandar,No,22.89
PKG-5647,18.05,384.5,Estandar,No,67.3
PKG-5648,28.36,679.2,Mismo_Dia,No,139.93
PKG-5649,17.56,640.9,Mismo_Dia,No,117.02
PKG-5650,,188.9,Estandar,No,27.36
PKG-5651,4.98,,Mismo_Dia,No,42.91
PKG-5652,9.21,786.8,Express,No,93.63
PKG-5653,15.82,568.1,Estandar,Si,89.73
PKG-5654,9.76,390.2,Estandar,Si,56.84
PKG-5655,25.7,477.0,Express,Si,116.27
PKG-5656,2.94,217.5,Estandar,No,27.45
PKG-5657,4.93,31.5,Express,No,33.8
PKG-5658,5.21,,Estandar,No,36.39
PKG-5659,7.64,246.7,Mismo_Dia,No,69.94
PKG-5660,21.65,644.1,Estandar,No,92.66
PKG-5661,15.85,501.5,Express,No,83.35
PKG-5662,10.03,533.0,Estandar,No,68.71
PKG-5663,11.65,477.1,Express,No,75.78
PKG-5664,16.62,537.7,Estandar,No,74.06
PKG-5665,21.15,535.0,Estandar,No,88.08
PKG-5666,26.83,,Estandar,No,113.6
PKG-5667,17.95,282.0,Express,Si,85.23
PKG-5668,27.22,46.5,Estandar,No,58.98
PKG-5669,24.05,411.4,Estandar,Si,100.86
PKG-5670,6.24,510.9,Estandar,Si,73.06
PKG-5671,,495.1,Estandar,No,69.52
PKG-5672,0.82,599.5,Express,No,69.79
PKG-5673,13.98,124.8,Estandar,No,39.25
PKG-5674,21.22,230.7,Mismo_Dia,No,90.47
PKG-5675,12.92,43.4,Express,No,45.91
PKG-5676,0.64,323.7,Mismo_Dia,No,62.0
PKG-5677,3.08,692.6,Estandar,No,67.44
PKG-5678,20.53,537.7,Express,No,94.41
PKG-5679,3.36,362.7,Estandar,No,38.73
PKG-5680,4.14,562.5,Estandar,Si,65.76
PKG-5681,23.52,442.8,Estandar,No,80.55
PKG-5682,1.72,529.4,Express,No,61.4
PKG-5683,22.66,479.2,Express,No,94.88
PKG-5684,18.94,453.7,Estandar,No,74.12
PKG-5685,6.01,536.0,Estandar,No,61.79
PKG-5686,22.33,19.0,Express,No,61.07
PKG-5687,13.58,428.4,Estandar,No,59.08
PKG-5688,25.2,571.1,Estandar,Si,106.22
PKG-5689,26.64,557.8,Estandar,No,95.02
PKG-5690,18.59,725.7,Estandar,No,94.25
PKG-5691,1.27,484.8,Estandar,No,45.99
PKG-5692,26.27,257.8,Express,No,82.16
PKG-5693,11.65,260.4,Express,No,59.03
PKG-5694,26.49,599.4,Express,No,116.43
PKG-5695,1.39,694.8,Mismo_Dia,No,88.16
PKG-5696,3.72,105.5,Estandar,No,23.14
PKG-5697,21.47,688.4,Estandar,No,102.75
PKG-5698,26.33,791.5,Express,No,124.87
PKG-5699,,219.5,Mismo_Dia,No,84.0
PKG-5700,5.1,361.8,Express,No,58.87
PKG-5701,8.59,35.9,Express,Si,50.56
PKG-5702,25.14,345.7,Estandar,No,76.05
PKG-5703,12.14,735.2,Express,No,99.19
PKG-5704,23.27,769.2,Estandar,No,105.04
PKG-5705,25.69,33.7,Express,No,62.87
PKG-5706,1.54,,Estandar,No,33.22
PKG-5707,10.96,251.2,Estandar,No,42.08
PKG-5708,29.87,260.9,Estandar,Si,90.36
PKG-5709,16.69,495.0,Mismo_Dia,Si,121.39
PKG-5710,17.29,,Express,No,61.92
PKG-5711,27.75,211.2,Mismo_Dia,No,102.86
PKG-5712,17.59,113.4,Estandar,No,46.23
PKG-5713,23.24,561.2,Estandar,Si,108.22
PKG-5714,21.12,164.3,Estandar,No,57.96
PKG-5715,24.25,474.6,Estandar,No,83.86
PKG-5716,5.17,743.7,Express,No,96.14
PKG-5717,3.88,231.8,Estandar,Si,45.78
PKG-5718,,126.8,Estandar,No,34.41
PKG-5719,27.77,679.9,Estandar,No,103.14
PKG-5720,7.42,685.6,Express,No,84.41
PKG-5721,6.15,672.7,Estandar,No,69.89
PKG-5722,9.53,575.3,Estandar,No,73.55
PKG-5723,12.29,749.1,Estandar,Si,104.41
PKG-5724,21.37,540.0,Mismo_Dia,No,121.33
PKG-5725,12.58,,Express,No,61.48
PKG-5726,8.73,240.0,Estandar,No,36.93
PKG-5727,23.31,79.9,Estandar,No,58.37
PKG-5728,6.03,554.5,Express,Si,76.51
PKG-5729,15.31,210.6,Express,No,59.31
PKG-5730,,617.7,Estandar,No,83.38
PKG-5731,27.12,590.9,Express,No,115.23
PKG-5732,5.65,671.8,Mismo_Dia,No,102.78
PKG-5733,22.03,357.6,Express,Si,93.22
PKG-5734,13.05,668.2,Express,Si,100.49
PKG-5735,,215.5,Express,No,75.23
PKG-5736,9.17,775.1,Estandar,Si,96.69
PKG-5737,5.7,314.4,Estandar,No,44.48
PKG-5738,11.32,36.1,Estandar,No,25.65
PKG-5739,22.21,351.0,Estandar,Si,88.87
PKG-5740,1.97,105.9,Mismo_Dia,No,42.52
PKG-5741,19.92,121.9,Express,Si,80.98
PKG-5742,6.3,,Express,No,58.11
PKG-5743,8.7,195.5,Estandar,Si,50.41
PKG-5744,25.13,77.9,Estandar,No,55.67
PKG-5745,11.91,663.4,Express,Si,107.99
PKG-5746,23.19,304.3,Express,No,81.42
PKG-5747,23.85,351.6,Express,Si,100.82
PKG-5748,15.24,143.6,Estandar,No,43.07
PKG-5749,26.13,605.3,Express,Si,122.9
PKG-5750,15.97,,Estandar,No,50.76
PKG-5751,19.86,,Express,No,53.76
PKG-5752,3.28,71.3,Express,No,21.23
PKG-5753,20.05,293.3,Express,No,79.03
PKG-5754,19.29,106.7,Estandar,No,48.94
PKG-5755,6.88,240.6,Estandar,No,44.05
PKG-5756,25.0,627.1,Express,No,109.16
PKG-5757,14.9,363.6,Estandar,No,60.12
PKG-5758,0.72,126.0,Express,Si,34.59
PKG-5759,17.51,496.3,Estandar,No,75.59
PKG-5760,21.75,26.9,Estandar,Si,58.4
PKG-5761,11.93,290.1,Express,No,65.72
PKG-5762,9.21,208.5,Estandar,No,36.04
PKG-5763,12.5,462.0,Estandar,No,64.15
PKG-5764,2.62,221.5,Mismo_Dia,Si,72.68
